,ID,station,Year,Month,Day,Time,AMB_TEMP,CO,NO,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
13369,lt2018071201,龍潭,2018,7,12,1,27,0.32,1,11,13,38,15,0,91,2,西南,西南,微風,微風
13370,lt2018071202,龍潭,2018,7,12,2,27,0.29,1,11,12,50,19,0,91,2,東南,東南,微風,微風
13371,lt2018071203,龍潭,2018,7,12,3,26,0.24,1,12,12,34,15,7,93,2,東北,西北,微風,微風
13372,lt2018071204,龍潭,2018,7,12,4,26,0.23,1,13,10,38,17,0,94,3,西北,西北,微風,微風
13373,lt2018071205,龍潭,2018,7,12,5,26,0.29,2,15,9,37,14,0,92,3,西北,東,微風,無風
13374,lt2018071206,龍潭,2018,7,12,6,26,0.37,7,21,10,42,16,0,90,4,東,東南,微風,微風
13375,lt2018071207,龍潭,2018,7,12,7,27,0.45,8,22,12,40,12,0,85,3,東,東北,微風,微風
13376,lt2018071208,龍潭,2018,7,12,8,29,0.43,6,19,22,38,17,0,73,4,東北,東北,微風,微風
13377,lt2018071209,龍潭,2018,7,12,9,29,0.46,6,24,20,40,10,0,77,5,北,北,微風,微風
13378,lt2018071210,龍潭,2018,7,12,10,29,0.37,5,17,27,43,23,0,77,3,北,西北,微風,微風
13379,lt2018071211,龍潭,2018,7,12,11,30,0.34,3,12,37,39,26,0,73,3,西南,西南,微風,微風
13380,lt2018071212,龍潭,2018,7,12,12,30,0.23,1,8,43,47,30,0,74,3,西南,西南,微風,微風
13381,lt2018071213,龍潭,2018,7,12,13,30,0.22,1,7,52,41,20,0,73,2,西南,西南,緩風,緩風
13382,lt2018071214,龍潭,2018,7,12,14,30,0.18,1,6,42,48,13,0,76,2,西南,西南,緩風,緩風
13383,lt2018071215,龍潭,2018,7,12,15,30,0.18,1,8,36,39,13,0,76,2,西南,西南,微風,微風
13384,lt2018071216,龍潭,2018,7,12,16,29,0.21,1,7,34,40,7,0,77,2,西南,西南,微風,微風
13385,lt2018071217,龍潭,2018,7,12,17,29,0.3,1,14,26,36,10,0,78,2,西南,西南,微風,微風
13386,lt2018071218,龍潭,2018,7,12,18,29,0.3,1,13,24,34,16,0,80,2,南,南,微風,微風
13387,lt2018071219,龍潭,2018,7,12,19,28,0.31,1,13,22,39,29,0,81,2,西南,西南,微風,微風
13388,lt2018071220,龍潭,2018,7,12,20,28,0.35,3,19,17,41,28,0,82,2,西南,南,微風,微風
13389,lt2018071221,龍潭,2018,7,12,21,28,0.3,1,14,17,42,22,0,84,2,西南,南,微風,微風
13390,lt2018071222,龍潭,2018,7,12,22,27,0.3,1,14,12,39,13,0,83,1,南,西南,微風,微風
13391,lt2018071223,龍潭,2018,7,12,23,27,0.27,1,17,9,42,12,0,87,2,西南,西南,微風,微風
13392,lt2018071300,龍潭,2018,7,13,0,27,0.28,3,22,5,46,14,0,89,2,南,南,微風,微風
13393,lt2018071301,龍潭,2018,7,13,1,26,0.19,1,11,9,48,13,0,87,2,南,南,微風,微風
13394,lt2018071302,龍潭,2018,7,13,2,26,0.14,1,8,11,45,9,0,86,1,南,南,微風,微風
13395,lt2018071303,龍潭,2018,7,13,3,26,0.14,2,10,8,39,7,0,85,1,東南,東南,微風,微風
13396,lt2018071304,龍潭,2018,7,13,4,25,0.18,3,14,5,38,10,0,88,2,南,西南,微風,微風
13397,lt2018071305,龍潭,2018,7,13,5,25,0.26,12,25,4,34,16,0,89,2,東南,南,微風,微風
13398,lt2018071306,龍潭,2018,7,13,6,26,0.29,6,16,9,38,16,0,82,2,西南,西南,微風,微風
13399,lt2018071307,龍潭,2018,7,13,7,28,0.33,5,17,21,39,21,0,75,5,西南,西南,微風,微風
13400,lt2018071308,龍潭,2018,7,13,8,29,0.36,4,15,31,45,22,0,70,3,西南,西南,微風,微風
13401,lt2018071309,龍潭,2018,7,13,9,30,0.44,3,20,46,43,30,0,67,4,西北,西北,微風,微風
13402,lt2018071310,龍潭,2018,7,13,10,32,0.45,2,20,69,52,42,0,62,5,西北,北,微風,微風
13403,lt2018071311,龍潭,2018,7,13,11,33,0.33,1,12,72,52,45,0,52,3,北,北,微風,微風
13404,lt2018071312,龍潭,2018,7,13,12,33,0.33,1,13,82,61,43,0,61,4,北,西北,緩風,微風
13405,lt2018071313,龍潭,2018,7,13,13,32,0.26,1,15,67,53,28,0,65,4,西北,西北,緩風,微風
13406,lt2018071314,龍潭,2018,7,13,14,32,0.23,2,15,62,162,257,0,65,4,西北,西北,微風,微風
13407,lt2018071315,龍潭,2018,7,13,15,31,10.26,2,13,54,48,28,2,71,17,西南,南,微風,微風
13408,lt2018071316,龍潭,2018,7,13,16,27,0.24,2,13,43,38,17,2,90,1,東南,南,微風,微風
13409,lt2018071317,龍潭,2018,7,13,17,28,0.42,2,19,36,25,15,0,86,2,南,南,微風,微風
13410,lt2018071318,龍潭,2018,7,13,18,28,0.43,2,23,30,28,14,0,83,2,東南,東,微風,微風
13411,lt2018071319,龍潭,2018,7,13,19,28,0.55,2,25,22,25,17,0,84,2,東南,南,微風,微風
13412,lt2018071320,龍潭,2018,7,13,20,28,0.62,4,33,9,36,22,0,88,2,西南,西南,微風,微風
13413,lt2018071321,龍潭,2018,7,13,21,27,0.49,3,23,16,45,24,0,88,2,東南,南,微風,微風
13414,lt2018071322,龍潭,2018,7,13,22,27,0.31,1,15,22,46,27,0,87,2,西南,西南,微風,微風
13415,lt2018071323,龍潭,2018,7,13,23,26,0.45,4,26,12,44,27,0,88,4,西南,西南,微風,微風
13416,lt2018071400,龍潭,2018,7,14,0,26,0.28,1,13,17,37,21,0,89,4,南,東,微風,微風
13417,lt2018071401,龍潭,2018,7,14,1,26,0.23,1,8,16,37,22,0,90,2,東南,南,微風,微風
13418,lt2018071402,龍潭,2018,7,14,2,26,0.22,1,8,16,36,21,0,89,2,西南,西南,微風,微風
13419,lt2018071403,龍潭,2018,7,14,3,26,0.24,1,11,15,37,23,0,88,2,南,南,微風,微風
13420,lt2018071404,龍潭,2018,7,14,4,25,0.19,1,7,14,37,17,0,89,2,南,東南,微風,微風
13421,lt2018071405,龍潭,2018,7,14,5,25,0.23,2,9,10,32,13,0,88,2,東南,東南,微風,微風
13422,lt2018071406,龍潭,2018,7,14,6,25,0.23,5,13,10,21,8,0,84,2,東南,東,微風,微風
13423,lt2018071407,龍潭,2018,7,14,7,27,0.21,5,11,13,24,12,0,72,2,東,東南,微風,微風
13424,lt2018071408,龍潭,2018,7,14,8,29,0.24,4,11,18,23,14,0,62,2,東南,東南,微風,微風
13425,lt2018071409,龍潭,2018,7,14,9,31,0.3,2,9,41,29,20,0,60,2,北,西北,微風,微風
13426,lt2018071410,龍潭,2018,7,14,10,32,0.29,2,9,44,27,22,0,53,2,北,東北,微風,微風
13427,lt2018071411,龍潭,2018,7,14,11,33,0.26,2,8,44,24,20,0,51,2,東北,東,微風,微風
13428,lt2018071412,龍潭,2018,7,14,12,34,0.22,2,7,36,25,21,0,47,2,東北,北,微風,微風
13429,lt2018071413,龍潭,2018,7,14,13,35,0.22,1,6,52,19,23,0,49,2,西南,西南,微風,微風
13430,lt2018071414,龍潭,2018,7,14,14,33,0.28,1,8,84,32,20,0,58,3,西北,西北,微風,微風
13431,lt2018071415,龍潭,2018,7,14,15,33,0.26,1,7,78,33,15,0,58,3,西南,西南,微風,微風
13432,lt2018071416,龍潭,2018,7,14,16,32,0.24,1,6,75,48,19,0,61,3,西南,西南,微風,微風
13433,lt2018071417,龍潭,2018,7,14,17,31,0.28,1,7,66,43,21,0,64,3,西南,西南,微風,微風
13434,lt2018071418,龍潭,2018,7,14,18,30,0.32,1,12,53,48,26,0,67,4,西南,西南,微風,微風
13435,lt2018071419,龍潭,2018,7,14,19,29,0.36,2,17,12,43,19,0,67,2,西南,西北,微風,微風
13436,lt2018071420,龍潭,2018,7,14,20,29,0.42,12,27,7,38,20,0,67,2,東,東,微風,微風
13437,lt2018071421,龍潭,2018,7,14,21,28,0.31,4,16,6,26,7,0,66,2,東北,東北,微風,微風
13438,lt2018071422,龍潭,2018,7,14,22,28,0.24,2,14,5,15,6,0,65,2,東北,東北,微風,微風
13439,lt2018071423,龍潭,2018,7,14,23,28,0.21,2,12,5,19,2,0,66,2,東,東北,微風,微風
13440,lt2018071500,龍潭,2018,7,15,0,27,0.2,2,9,7,24,7,0,73,2,東,西南,微風,微風
13441,lt2018071501,龍潭,2018,7,15,1,26,0.23,4,13,4,30,1,0,76,1,西南,西南,微風,微風
13442,lt2018071502,龍潭,2018,7,15,2,26,0.21,2,11,8,28,7,0,77,1,南,西南,微風,微風
13443,lt2018071503,龍潭,2018,7,15,3,26,0.17,1,6,14,26,2,0,82,1,南,西南,微風,微風
13444,lt2018071504,龍潭,2018,7,15,4,26,0.17,1,5,17,21,12,0,82,2,南,東南,微風,微風
13445,lt2018071505,龍潭,2018,7,15,5,26,0.15,4,9,7,28,15,0,76,1,東南,東,微風,微風
13446,lt2018071506,龍潭,2018,7,15,6,26,0.17,5,11,8,21,15,0,70,1,東南,東南,微風,微風
13447,lt2018071507,龍潭,2018,7,15,7,28,0.21,5,9,13,18,7,0,66,1,東,東北,微風,微風
13448,lt2018071508,龍潭,2018,7,15,8,30,0.26,5,13,22,14,8,0,61,2,東北,東北,微風,微風
13449,lt2018071509,龍潭,2018,7,15,9,31,0.31,3,12,39,22,24,0,58,3,東北,東北,微風,微風
13450,lt2018071510,龍潭,2018,7,15,10,31,0.33,2,9,55,32,32,0,56,4,東北,東北,微風,微風
13451,lt2018071511,龍潭,2018,7,15,11,32,0.3,1,8,55,34,29,0,53,3,東,東南,微風,微風
13452,lt2018071512,龍潭,2018,7,15,12,32,0.22,2,7,39,39,22,0,54,2,東,東,微風,微風
13453,lt2018071513,龍潭,2018,7,15,13,32,0.22,2,8,29,30,14,0,53,1,東,東,微風,微風
13454,lt2018071514,龍潭,2018,7,15,14,33,0.18,2,8,25,26,7,0,51,1,東,東,微風,微風
13455,lt2018071515,龍潭,2018,7,15,15,33,0.16,3,8,24,20,1,0,50,1,東北,東北,微風,微風
13456,lt2018071516,龍潭,2018,7,15,16,32,0.18,3,8,18,28,8,0,52,1,東北,東北,緩風,微風
13457,lt2018071517,龍潭,2018,7,15,17,30,0.2,3,9,12,30,7,0,57,1,東,東,微風,微風
13458,lt2018071518,龍潭,2018,7,15,18,29,0.24,5,14,8,28,8,0,59,1,東,東,微風,微風
13459,lt2018071519,龍潭,2018,7,15,19,28,0.25,5,14,7,24,4,0,62,1,東,東,微風,微風
13460,lt2018071520,龍潭,2018,7,15,20,28,0.25,5,14,7,17,9,0,66,1,東,東,微風,微風
13461,lt2018071521,龍潭,2018,7,15,21,27,0.21,3,9,9,22,6,0,69,1,東,東,微風,微風
13462,lt2018071522,龍潭,2018,7,15,22,27,0.16,2,8,8,19,6,0,71,1,東南,東南,微風,微風
13463,lt2018071523,龍潭,2018,7,15,23,27,0.13,1,6,10,29,4,0,73,1,東,東,微風,微風
13464,lt2018071600,龍潭,2018,7,16,0,27,0.11,1,4,12,32,12,0,73,1,東南,東南,微風,微風
13465,lt2018071601,龍潭,2018,7,16,1,27,0.11,1,4,13,29,10,0,71,1,東,東,微風,微風
13466,lt2018071602,龍潭,2018,7,16,2,26,0.11,0,3,15,28,9,0,69,1,東北,東北,微風,微風
13467,lt2018071603,龍潭,2018,7,16,3,26,0.11,0,3,13,17,7,0,70,1,東,東,微風,微風
13468,lt2018071604,龍潭,2018,7,16,4,26,0.12,0,4,12,22,3,0,71,1,東,東,微風,微風
13469,lt2018071605,龍潭,2018,7,16,5,26,0.18,4,13,7,15,1,0,73,1,東南,東南,微風,微風
13470,lt2018071606,龍潭,2018,7,16,6,26,0.2,5,13,9,17,1,0,68,1,東,東北,微風,微風
13471,lt2018071607,龍潭,2018,7,16,7,28,0.26,9,17,9,18,8,0,70,2,東北,東北,緩風,微風
13472,lt2018071608,龍潭,2018,7,16,8,29,0.24,7,13,10,21,8,0,68,2,東,東,緩風,緩風
13473,lt2018071609,龍潭,2018,7,16,9,29,0.22,6,13,10,23,8,0,69,1,東,東,緩風,緩風
13474,lt2018071610,龍潭,2018,7,16,10,31,0.17,4,9,13,25,4,0,59,1,東,東,緩風,緩風
13475,lt2018071611,龍潭,2018,7,16,11,34,0.16,3,7,16,21,4,0,51,1,東,東北,勁風,緩風
13476,lt2018071612,龍潭,2018,7,16,12,35,0.18,3,7,17,24,12,0,49,1,東,東,緩風,緩風
13477,lt2018071613,龍潭,2018,7,16,13,35,0.14,3,7,15,21,10,0,49,1,東,東,緩風,緩風
13478,lt2018071614,龍潭,2018,7,16,14,34,0.15,3,8,16,23,13,0,50,1,東,東,緩風,緩風
13479,lt2018071615,龍潭,2018,7,16,15,35,0.15,3,7,16,21,8,0,48,1,東,東,緩風,緩風
13480,lt2018071616,龍潭,2018,7,16,16,34,0.18,3,8,14,25,10,0,49,1,東,東,緩風,緩風
13481,lt2018071617,龍潭,2018,7,16,17,33,0.19,3,8,12,30,8,0,53,1,東,東,緩風,緩風
13482,lt2018071618,龍潭,2018,7,16,18,32,0.2,3,9,10,35,12,0,52,1,東,東南,微風,微風
13483,lt2018071619,龍潭,2018,7,16,19,31,0.17,2,7,10,32,6,0,55,1,東,東,緩風,緩風
13484,lt2018071620,龍潭,2018,7,16,20,30,0.18,2,7,9,35,4,0,60,1,東北,東,緩風,緩風
13485,lt2018071621,龍潭,2018,7,16,21,29,0.17,2,7,9,29,1,0,61,1,東,東,緩風,緩風
13486,lt2018071622,龍潭,2018,7,16,22,29,0.14,1,6,9,36,1,0,63,1,東,東,緩風,緩風
13487,lt2018071623,龍潭,2018,7,16,23,29,0.11,1,5,10,24,1,0,64,1,東,東,緩風,緩風
13488,lt2018071700,龍潭,2018,7,17,0,29,0.09,0,3,11,27,4,0,66,0,東,東北,緩風,緩風
13489,lt2018071701,龍潭,2018,7,17,1,28,0.07,1,2,10,15,3,0,69,1,東,東,緩風,緩風
13490,lt2018071702,龍潭,2018,7,17,2,30,0.07,1,2,12,21,4,0,58,1,東,東,微風,緩風
13491,lt2018071703,龍潭,2018,7,17,3,29,0.09,1,3,10,15,1,0,65,1,北,西北,緩風,微風
13492,lt2018071704,龍潭,2018,7,17,4,28,0.1,2,4,8,20,2,0,68,1,東北,東南,微風,微風
13493,lt2018071705,龍潭,2018,7,17,5,28,0.09,2,5,9,10,2,0,69,1,東,東,緩風,緩風
13494,lt2018071706,龍潭,2018,7,17,6,29,0.15,4,7,8,13,1,0,69,1,東,東,微風,緩風
13495,lt2018071707,龍潭,2018,7,17,7,30,0.38,4,14,30,21,4,0,66,5,南,西南,微風,微風
13496,lt2018071708,龍潭,2018,7,17,8,31,0.38,3,13,38,41,15,0,60,6,西南,東,微風,微風
13497,lt2018071709,龍潭,2018,7,17,9,34,0.18,5,9,14,46,17,0,50,2,東,東北,緩風,緩風
13498,lt2018071710,龍潭,2018,7,17,10,35,0.18,5,9,17,36,19,0,48,1,東,東,緩風,緩風
13499,lt2018071711,龍潭,2018,7,17,11,36,0.21,5,9,19,29,8,0,45,1,東,東,緩風,緩風
13500,lt2018071712,龍潭,2018,7,17,12,36,0.18,4,8,19,31,9,0,44,1,東,東,緩風,緩風
13501,lt2018071713,龍潭,2018,7,17,13,36,0.15,4,7,20,35,6,0,43,1,東,東南,微風,微風
13502,lt2018071714,龍潭,2018,7,17,14,36,0.16,3,7,18,29,6,0,45,1,東,東,緩風,微風
13503,lt2018071715,龍潭,2018,7,17,15,35,0.15,3,6,17,24,8,0,49,2,東,東北,緩風,緩風
13504,lt2018071716,龍潭,2018,7,17,16,34,0.16,4,7,15,18,6,0,52,1,東,東,緩風,緩風
13505,lt2018071717,龍潭,2018,7,17,17,32,0.18,4,8,12,20,7,0,55,1,東,東,緩風,緩風
13506,lt2018071718,龍潭,2018,7,17,18,31,0.19,4,8,9,14,1,0,58,1,東,東,緩風,緩風
13507,lt2018071719,龍潭,2018,7,17,19,30,0.17,3,7,8,22,1,0,61,1,東,東,緩風,緩風
13508,lt2018071720,龍潭,2018,7,17,20,30,0.15,3,6,9,26,2,0,61,1,東,東,緩風,緩風
13509,lt2018071721,龍潭,2018,7,17,21,29,0.13,2,4,10,31,2,0,63,1,東,東,緩風,緩風
13510,lt2018071722,龍潭,2018,7,17,22,29,0.12,2,4,9,27,7,0,63,1,東,東,緩風,緩風
13511,lt2018071723,龍潭,2018,7,17,23,29,0.11,2,4,9,19,6,0,64,1,東,東,微風,微風
13512,lt2018071800,龍潭,2018,7,18,0,28,0.09,1,3,8,16,6,0,66,1,東,東,緩風,微風
13513,lt2018071801,龍潭,2018,7,18,1,28,0.08,1,3,9,13,1,0,66,1,東,東,微風,微風
13514,lt2018071802,龍潭,2018,7,18,2,28,0.08,1,3,8,14,1,0,67,1,東,東北,微風,微風
13515,lt2018071803,龍潭,2018,7,18,3,28,0.08,1,4,8,9,1,0,67,1,東北,東,微風,微風
13516,lt2018071804,龍潭,2018,7,18,4,28,0.11,1,6,7,14,1,0,68,1,東北,東北,微風,微風
13517,lt2018071805,龍潭,2018,7,18,5,27,0.16,5,13,4,14,1,0,70,1,東,東,微風,微風
13518,lt2018071806,龍潭,2018,7,18,6,28,0.21,13,21,4,17,2,0,71,2,東,東,微風,微風
13519,lt2018071807,龍潭,2018,7,18,7,30,0.25,8,14,8,21,6,0,62,2,東北,東北,微風,微風
13520,lt2018071808,龍潭,2018,7,18,8,31,0.21,6,11,12,20,9,0,55,2,東,東北,微風,微風
13521,lt2018071809,龍潭,2018,7,18,9,33,0.2,3,8,22,26,20,0,52,2,東北,東北,微風,微風
13522,lt2018071810,龍潭,2018,7,18,10,33,0.2,2,8,29,17,23,0,50,2,東北,東北,微風,微風
13523,lt2018071811,龍潭,2018,7,18,11,34,0.24,2,8,34,25,21,0,50,2,北,北,微風,微風
13524,lt2018071812,龍潭,2018,7,18,12,34,0.27,2,10,44,30,14,0,50,2,北,東,微風,微風
13525,lt2018071813,龍潭,2018,7,18,13,35,0.15,2,7,25,30,14,0,48,2,東,東北,緩風,緩風
13526,lt2018071814,龍潭,2018,7,18,14,35,0.12,2,7,17,26,7,0,48,1,東,東,緩風,緩風
13527,lt2018071815,龍潭,2018,7,18,15,34,0.12,3,7,13,17,8,0,51,2,東,東,緩風,緩風
13528,lt2018071816,龍潭,2018,7,18,16,33,0.14,3,7,12,10,3,0,52,1,東,東,緩風,緩風
13529,lt2018071817,龍潭,2018,7,18,17,31,0.17,4,8,11,22,7,0,58,1,東,東,緩風,緩風
13530,lt2018071818,龍潭,2018,7,18,18,30,0.16,3,7,9,25,8,0,63,1,東,東,緩風,緩風
13531,lt2018071819,龍潭,2018,7,18,19,29,0.16,2,7,8,28,15,0,65,1,東,東,緩風,緩風
13532,lt2018071820,龍潭,2018,7,18,20,29,0.18,3,8,6,23,12,0,66,2,東,東,緩風,緩風
13533,lt2018071821,龍潭,2018,7,18,21,29,0.19,3,9,5,27,6,0,67,2,東,東,微風,微風
13534,lt2018071822,龍潭,2018,7,18,22,28,0.16,3,9,5,22,1,0,69,2,東北,東北,微風,微風
13535,lt2018071823,龍潭,2018,7,18,23,28,0.13,2,8,5,21,4,0,68,1,東北,北,微風,微風
13536,lt2018071900,龍潭,2018,7,19,0,28,0.12,1,7,5,11,8,0,69,2,東,東北,微風,微風
13537,lt2018071901,龍潭,2018,7,19,1,27,0.11,2,8,5,14,17,0,72,1,東南,東南,微風,微風
13538,lt2018071902,龍潭,2018,7,19,2,27,0.1,1,7,5,21,15,0,75,1,東,東,微風,微風
13539,lt2018071903,龍潭,2018,7,19,3,27,0.09,2,6,6,25,12,0,75,1,東,東南,微風,微風
13540,lt2018071904,龍潭,2018,7,19,4,27,0.14,8,17,3,23,6,0,77,1,東,東,微風,微風
13541,lt2018071905,龍潭,2018,7,19,5,26,0.15,4,11,5,17,10,0,76,1,東南,東,微風,微風
13542,lt2018071906,龍潭,2018,7,19,6,27,0.19,11,17,5,19,12,0,73,1,東,東,微風,微風
13543,lt2018071907,龍潭,2018,7,19,7,28,0.23,8,14,8,17,9,0,71,2,東,東,微風,微風
13544,lt2018071908,龍潭,2018,7,19,8,30,0.24,6,12,16,13,4,0,64,2,東,東,微風,微風
13545,lt2018071909,龍潭,2018,7,19,9,32,0.21,4,11,20,19,14,0,59,2,東北,東北,微風,微風
13546,lt2018071910,龍潭,2018,7,19,10,33,0.17,3,8,19,17,14,0,56,1,東北,東北,緩風,緩風
13547,lt2018071911,龍潭,2018,7,19,11,34,0.17,3,8,19,22,17,0,53,1,東北,東北,緩風,緩風
13548,lt2018071912,龍潭,2018,7,19,12,34,0.15,3,7,21,18,9,0,52,1,東北,東北,緩風,緩風
13549,lt2018071913,龍潭,2018,7,19,13,34,0.13,2,6,21,23,9,0,50,1,東北,東北,緩風,緩風
13550,lt2018071914,龍潭,2018,7,19,14,35,0.13,2,7,23,20,1,0,50,1,東北,東北,緩風,緩風
13551,lt2018071915,龍潭,2018,7,19,15,34,0.14,3,8,23,22,8,0,51,1,東北,東北,緩風,緩風
13552,lt2018071916,龍潭,2018,7,19,16,33,0.15,3,9,18,23,17,0,54,1,東北,東,緩風,緩風
13553,lt2018071917,龍潭,2018,7,19,17,32,0.18,4,9,14,30,17,0,57,1,東,東,緩風,緩風
13554,lt2018071918,龍潭,2018,7,19,18,31,0.19,3,9,10,28,10,0,60,1,東,東,緩風,緩風
13555,lt2018071919,龍潭,2018,7,19,19,29,0.18,3,9,9,29,3,0,64,1,東,東,緩風,緩風
13556,lt2018071920,龍潭,2018,7,19,20,29,0.2,3,10,7,25,12,0,68,1,東北,東北,微風,緩風
13557,lt2018071921,龍潭,2018,7,19,21,28,0.19,3,9,8,26,10,0,72,2,東,東,微風,微風
13558,lt2018071922,龍潭,2018,7,19,22,28,0.15,2,8,8,21,9,0,74,1,東,東北,微風,微風
13559,lt2018071923,龍潭,2018,7,19,23,27,0.15,2,8,8,26,3,0,76,1,東,東,微風,微風
13560,lt2018072000,龍潭,2018,7,20,0,27,0.13,2,7,7,22,2,0,77,1,東,東,微風,微風
13561,lt2018072001,龍潭,2018,7,20,1,27,0.13,0,7,7,19,7,0,79,1,東,東北,微風,微風
13562,lt2018072002,龍潭,2018,7,20,2,27,0.11,0,5,7,13,4,0,79,1,東,東,微風,微風
13563,lt2018072003,龍潭,2018,7,20,3,26,0.11,0,5,6,14,7,0,80,1,東,東北,微風,微風
13564,lt2018072004,龍潭,2018,7,20,4,26,0.11,0,5,6,11,1,0,80,1,東,東,微風,微風
13565,lt2018072005,龍潭,2018,7,20,5,26,0.14,2,8,5,12,6,0,80,2,東,東北,微風,微風
13566,lt2018072006,龍潭,2018,7,20,6,27,0.2,6,12,6,17,3,0,78,2,東北,東,微風,微風
13567,lt2018072007,龍潭,2018,7,20,7,28,0.25,8,14,8,27,6,0,73,2,東,東北,微風,微風
13568,lt2018072008,龍潭,2018,7,20,8,29,0.22,5,11,12,29,7,0,67,2,東北,東北,緩風,微風
13569,lt2018072009,龍潭,2018,7,20,9,31,0.22,4,12,19,27,8,0,61,2,東北,東北,微風,微風
13570,lt2018072010,龍潭,2018,7,20,10,32,0.24,2,11,29,29,14,0,57,2,東北,東北,微風,微風
13571,lt2018072011,龍潭,2018,7,20,11,32,0.24,2,12,36,34,15,0,55,3,東北,東北,緩風,微風
13572,lt2018072012,龍潭,2018,7,20,12,33,0.23,2,12,35,35,21,0,52,3,東北,東北,緩風,緩風
13573,lt2018072013,龍潭,2018,7,20,13,33,0.2,2,11,34,35,19,0,50,3,東北,東北,緩風,緩風
13574,lt2018072014,龍潭,2018,7,20,14,33,0.19,2,11,31,29,13,0,48,3,東北,東北,緩風,緩風
13575,lt2018072015,龍潭,2018,7,20,15,33,0.19,3,13,26,29,10,0,48,4,東北,東北,緩風,緩風
13576,lt2018072016,龍潭,2018,7,20,16,32,0.22,4,15,23,24,10,0,52,5,東北,東,緩風,緩風
13577,lt2018072017,龍潭,2018,7,20,17,31,0.27,5,18,15,26,9,0,55,5,東北,東北,緩風,緩風
13578,lt2018072018,龍潭,2018,7,20,18,29,0.29,4,18,10,26,9,0,61,4,東北,東北,緩風,緩風
13579,lt2018072019,龍潭,2018,7,20,19,28,0.27,3,17,8,23,6,0,70,3,東北,東北,緩風,緩風
13580,lt2018072020,龍潭,2018,7,20,20,28,0.23,2,13,9,22,6,0,73,2,東北,東北,緩風,緩風
13581,lt2018072021,龍潭,2018,7,20,21,27,0.17,1,8,11,19,6,0,75,2,東北,東北,緩風,緩風
13582,lt2018072022,龍潭,2018,7,20,22,28,0.14,1,6,12,20,14,0,74,2,東北,東,緩風,緩風
13583,lt2018072023,龍潭,2018,7,20,23,27,0.12,1,5,13,20,16,0,75,2,東北,東北,緩風,緩風
13584,lt2018072100,龍潭,2018,7,21,0,27,0.14,0,6,11,24,16,0,76,2,東北,東北,微風,微風
13585,lt2018072101,龍潭,2018,7,21,1,27,0.12,1,8,12,23,15,0,77,3,東北,東北,微風,微風
13586,lt2018072102,龍潭,2018,7,21,2,27,0.12,0,7,13,25,13,0,79,4,東北,東北,微風,微風
13587,lt2018072103,龍潭,2018,7,21,3,27,0.14,0,9,11,22,19,0,79,3,東北,東,微風,微風
13588,lt2018072104,龍潭,2018,7,21,4,27,0.11,1,7,10,22,21,0,80,2,東南,東南,微風,微風
13589,lt2018072105,龍潭,2018,7,21,5,27,0.12,1,5,9,21,21,0,76,2,東南,西南,微風,微風
13590,lt2018072106,龍潭,2018,7,21,6,27,0.22,3,12,8,22,22,0,78,3,西南,西北,微風,微風
13591,lt2018072107,龍潭,2018,7,21,7,27,0.4,5,18,9,35,26,1,83,5,西北,北,微風,微風
13592,lt2018072108,龍潭,2018,7,21,8,26,0.35,7,17,10,36,36,1,87,3,東北,西南,微風,微風
13593,lt2018072109,龍潭,2018,7,21,9,28,0.28,6,14,18,42,32,0,77,2,西南,西南,微風,微風
13594,lt2018072110,龍潭,2018,7,21,10,30,0.28,3,10,24,26,21,0,71,2,西南,西北,微風,微風
13595,lt2018072111,龍潭,2018,7,21,11,30,0.28,2,9,32,27,17,0,70,2,西北,西南,微風,微風
13596,lt2018072112,龍潭,2018,7,21,12,31,0.29,1,9,36,21,13,0,66,2,西北,北,緩風,微風
13597,lt2018072113,龍潭,2018,7,21,13,31,0.2,2,8,29,30,13,0,63,2,北,北,緩風,微風
13598,lt2018072114,龍潭,2018,7,21,14,29,0.15,2,7,22,33,8,0,70,2,北,東北,微風,微風
13599,lt2018072115,龍潭,2018,7,21,15,28,0.18,2,9,19,33,8,0,77,2,東北,東,微風,微風
13600,lt2018072116,龍潭,2018,7,21,16,27,0.2,3,13,16,32,13,2,84,2,東,東南,微風,微風
13601,lt2018072117,龍潭,2018,7,21,17,27,0.24,3,13,15,26,17,0,86,2,東,東南,微風,微風
13602,lt2018072118,龍潭,2018,7,21,18,27,0.29,3,15,11,32,21,0,86,2,東,東北,微風,微風
13603,lt2018072119,龍潭,2018,7,21,19,27,0.4,5,24,6,29,19,0,85,2,東北,北,微風,微風
13604,lt2018072120,龍潭,2018,7,21,20,26,0.35,3,19,6,33,15,0,89,2,北,北,微風,微風
13605,lt2018072121,龍潭,2018,7,21,21,26,0.38,4,22,4,29,7,0,89,2,東北,東北,微風,微風
13606,lt2018072122,龍潭,2018,7,21,22,26,0.38,5,23,2,29,6,0,91,2,東,東南,微風,微風
13607,lt2018072123,龍潭,2018,7,21,23,26,0.31,4,17,3,27,7,0,92,2,東,東南,微風,微風
13608,lt2018072200,龍潭,2018,7,22,0,26,0.21,2,10,6,28,12,0,91,2,東南,東南,微風,微風
13609,lt2018072201,龍潭,2018,7,22,1,26,0.12,1,5,6,26,8,0,87,1,南,東,微風,微風
